Logging to: LOGGER45.CSV
929998, "2000/1/1 0:0:0", -5.21, 4.06, -53.10, 4.05, , 4.17, 219.73, 0.92
934999, "2000/1/1 0:0:0", -6.64, 4.03, -67.10, 4.02, , 4.17, 219.73, 0.92
940000, "2000/1/1 0:0:0", -5.21, 4.06, -52.90, 4.05, , 4.20, 219.73, 0.92
944999, "2000/1/1 0:0:0", -5.26, 4.06, -52.80, 4.05, , 4.17, 219.73, 0.92
949999, "2000/1/1 0:0:0", -6.57, 4.03, -66.30, 4.03, , 4.17, 219.73, 0.92
954998, "2000/1/1 0:0:0", -5.26, 4.06, -52.30, 4.05, , 4.17, 219.73, 0.92
960000, "2000/1/1 0:0:0", -6.65, 4.03, -66.30, 4.02, , 4.17, 214.84, 0.90
964999, "2000/1/1 0:0:0", -5.27, 4.06, -52.70, 4.05, , 4.17, 219.73, 0.92
969999, "2000/1/1 0:0:0", -5.26, 4.05, -53.20, 4.05, , 4.20, 219.73, 0.92
974999, "2000/1/1 0:0:0", -6.56, 4.02, -66.90, 4.02, , 4.17, 214.84, 0.90
979999, "2000/1/1 0:0:0", -5.27, 4.06, -52.80, 4.05, , 4.17, 214.84, 0.90
984999, "2000/1/1 0:0:0", -5.30, 4.06, -52.70, 4.05, , 4.17, 214.84, 0.90
989999, "2000/1/1 0:0:0", -5.17, 4.06, -52.60, 4.05, , 4.17, 214.84, 0.90
995000, "2000/1/1 0:0:0", -5.25, 4.06, -52.30, 4.05, , 4.17, 219.73, 0.92
999999, "2000/1/1 0:0:0", -6.56, 4.03, -66.60, 4.03, , 4.17, 214.84, 0.90
1004999, "2000/1/1 0:0:0", -5.32, 4.06, -52.40, 4.05, , 4.17, 214.84, 0.90
1009999, "2000/1/1 0:0:0", -5.28, 4.06, -52.90, 4.05, , 4.17, 214.84, 0.90
1014999, "2000/1/1 0:0:0", -5.24, 4.06, -52.30, 4.05, , 4.17, 214.84, 0.90
1020000, "2000/1/1 0:0:0", -5.28, 4.05, -52.40, 4.05, , 4.17, 214.84, 0.90
1024999, "2000/1/1 0:0:0", -6.66, 4.02, -66.60, 4.02, , 4.17, 214.84, 0.90
1029999, "2000/1/1 0:0:0", -5.26, 4.05, -52.40, 4.05, , 4.17, 214.84, 0.90
1035000, "2000/1/1 0:0:0", -5.29, 4.05, -53.30, 4.05, , 4.17, 214.84, 0.90
1040000, "2000/1/1 0:0:0", -6.76, 4.02, -65.20, 4.02, , 4.17, 209.96, 0.88
1044999, "2000/1/1 0:0:0", -5.23, 4.05, -52.30, 4.05, , 4.17, 209.96, 0.88
1049999, "2000/1/1 0:0:0", -5.31, 4.05, -52.40, 4.05, , 4.17, 209.96, 0.88
1054999, "2000/1/1 0:0:0", -5.23, 4.05, -52.00, 4.05, , 4.17, 209.96, 0.88
