Logging to: LOGGER56.CSV
504998, "2019/12/4 16:20:41", -5.10, 3.83, -50.80, 3.82, , 3.93, 39.06, 0.15
509999, "2019/12/4 16:20:46", -5.65, 3.80, -60.30, 3.80, , 3.91, 48.83, 0.19
514999, "2019/12/4 16:20:51", -4.92, 3.83, -49.10, 3.82, , 3.96, 34.18, 0.14
519999, "2019/12/4 16:20:56", -6.25, 3.79, -58.20, 3.79, , 3.91, 43.95, 0.17
524999, "2019/12/4 16:21:1", -4.85, 3.83, -48.90, 3.83, , 3.93, 34.18, 0.13
529999, "2019/12/4 16:21:6", -5.05, 3.82, -50.80, 3.82, , 3.93, 39.06, 0.15
534999, "2019/12/4 16:21:11", -6.29, 3.79, -62.30, 3.79, , 3.91, 48.83, 0.19
539999, "2019/12/4 16:21:16", -4.91, 3.83, -48.90, 3.82, , 3.93, 39.06, 0.15
544999, "2019/12/4 16:21:21", -5.09, 3.82, -51.20, 3.82, , 3.93, 39.06, 0.15
549999, "2019/12/4 16:21:26", -4.87, 3.83, -48.50, 3.83, , 3.96, 39.06, 0.15
555000, "2019/12/4 16:21:31", -4.91, 3.83, -48.90, 3.83, , 3.93, 34.18, 0.13
560000, "2019/12/4 16:21:36", -6.25, 3.79, -62.90, 3.79, , 3.91, 48.83, 0.19
564999, "2019/12/4 16:21:41", -4.85, 3.83, -50.80, 3.82, , 3.93, 39.06, 0.15
569999, "2019/12/4 16:21:46", -5.02, 3.82, -51.10, 3.82, , 3.93, 39.06, 0.15
574999, "2019/12/4 16:21:51", -4.86, 3.83, -48.40, 3.83, , 3.93, 34.18, 0.13
580000, "2019/12/4 16:21:56", -4.91, 3.83, -49.30, 3.82, , 3.93, 34.18, 0.13
585000, "2019/12/4 16:22:1", -6.29, 3.79, -62.40, 3.79, , 3.91, 48.83, 0.19
589999, "2019/12/4 16:22:6", -4.83, 3.83, -48.70, 3.83, , 3.93, 34.18, 0.13
594999, "2019/12/4 16:22:11", -5.08, 3.82, -50.80, 3.82, , 3.93, 39.06, 0.15
599999, "2019/12/4 16:22:16", -6.26, 3.79, -62.10, 3.79, , 3.91, 48.83, 0.19
604999, "2019/12/4 16:22:21", -4.89, 3.83, -49.30, 3.82, , 3.93, 34.18, 0.13
609999, "2019/12/4 16:22:26", -6.05, 3.80, -54.60, 3.80, , 3.93, 39.06, 0.15
614999, "2019/12/4 16:22:31", -4.87, 3.83, -48.70, 3.83, , 3.96, 34.18, 0.14
619999, "2019/12/4 16:22:36", -5.04, 3.82, -51.60, 3.81, , 3.93, 34.18, 0.13
624999, "2019/12/4 16:22:41", -6.26, 3.79, -61.80, 3.79, , 3.91, 48.83, 0.19
629999, "2019/12/4 16:22:46", -4.88, 3.83, -49.30, 3.83, , 3.93, 34.18, 0.13
634999, "2019/12/4 16:22:51", -5.08, 3.82, -50.70, 3.82, , 3.93, 39.06, 0.15
639998, "2019/12/4 16:22:56", -4.88, 3.83, -48.60, 3.82, , 3.93, 39.06, 0.15
645000, "2019/12/4 16:23:1", -4.87, 3.83, -49.00, 3.82, , 3.93, 34.18, 0.13
649999, "2019/12/4 16:23:6", -6.25, 3.79, -62.10, 3.79, , 3.91, 48.83, 0.19
654999, "2019/12/4 16:23:11", -4.87, 3.83, -48.90, 3.82, , 3.93, 34.18, 0.13
660000, "2019/12/4 16:23:16", -5.07, 3.82, -50.90, 3.81, , 3.93, 39.06, 0.15
664999, "2019/12/4 16:23:21", -5.61, 3.80, -60.60, 3.80, , 3.93, 48.83, 0.19
670000, "2019/12/4 16:23:26", -4.90, 3.83, -48.90, 3.82, , 3.93, 39.06, 0.15
674998, "2019/12/4 16:23:31", -6.24, 3.79, -62.40, 3.79, , 3.91, 48.83, 0.19
679999, "2019/12/4 16:23:36", -4.86, 3.83, -48.70, 3.82, , 3.93, 34.18, 0.13
684999, "2019/12/4 16:23:41", -5.07, 3.82, -50.90, 3.82, , 3.93, 39.06, 0.15
689999, "2019/12/4 16:23:46", -6.25, 3.79, -62.30, 3.78, , 3.93, 48.83, 0.19
694999, "2019/12/4 16:23:51", -4.92, 3.83, -49.50, 3.83, , 3.93, 39.06, 0.15
700000, "2019/12/4 16:23:56", -5.04, 3.82, -51.10, 3.81, , 3.93, 34.18, 0.13
704999, "2019/12/4 16:24:1", -4.89, 3.83, -48.70, 3.82, , 3.93, 39.06, 0.15
709999, "2019/12/4 16:24:6", -4.89, 3.83, -49.00, 3.82, , 3.93, 39.06, 0.15
715000, "2019/12/4 16:24:11", -6.21, 3.79, -62.80, 3.78, , 3.91, 48.83, 0.19
719998, "2019/12/4 16:24:16", -4.86, 3.83, -50.00, 3.82, , 3.93, 34.18, 0.13
724999, "2019/12/4 16:24:21", -5.06, 3.82, -50.50, 3.82, , 3.93, 39.06, 0.15
729999, "2019/12/4 16:24:26", -4.89, 3.82, -48.60, 3.82, , 3.93, 34.18, 0.13
734999, "2019/12/4 16:24:31", -4.92, 3.83, -49.00, 3.82, , 3.93, 39.06, 0.15
739999, "2019/12/4 16:24:36", -6.23, 3.79, -63.20, 3.78, , 3.91, 48.83, 0.19
744999, "2019/12/4 16:24:41", -4.87, 3.83, -48.60, 3.82, , 3.93, 34.18, 0.13
749999, "2019/12/4 16:24:46", -5.07, 3.82, -50.40, 3.81, , 3.93, 39.06, 0.15
755000, "2019/12/4 16:24:51", -5.99, 3.79, -62.00, 3.79, , 3.91, 48.83, 0.19
759999, "2019/12/4 16:24:56", -4.86, 3.83, -48.70, 3.82, , 3.93, 34.18, 0.13
764999, "2019/12/4 16:25:1", -5.28, 3.82, -51.40, 3.81, , 3.93, 39.06, 0.15
769998, "2019/12/4 16:25:6", -4.84, 3.83, -48.70, 3.82, , 3.93, 39.06, 0.15
774999, "2019/12/4 16:25:11", -5.08, 3.82, -50.70, 3.82, , 3.93, 39.06, 0.15
779999, "2019/12/4 16:25:16", -6.27, 3.79, -61.80, 3.78, , 3.91, 48.83, 0.19
784999, "2019/12/4 16:25:21", -4.87, 3.83, -49.00, 3.82, , 3.93, 34.18, 0.13
789999, "2019/12/4 16:25:26", -5.08, 3.82, -51.00, 3.81, , 3.93, 34.18, 0.13
794999, "2019/12/4 16:25:31", -4.85, 3.83, -48.70, 3.82, , 3.93, 39.06, 0.15
800000, "2019/12/4 16:25:36", -4.91, 3.82, -49.00, 3.82, , 3.96, 39.06, 0.15
805000, "2019/12/4 16:25:41", -6.21, 3.79, -63.10, 3.78, , 3.91, 48.83, 0.19
809999, "2019/12/4 16:25:46", -4.88, 3.82, -48.50, 3.82, , 3.93, 39.06, 0.15
814999, "2019/12/4 16:25:51", -5.09, 3.82, -50.70, 3.81, , 3.91, 39.06, 0.15
819999, "2019/12/4 16:25:56", -4.87, 3.83, -48.30, 3.82, , 3.93, 39.06, 0.15
824999, "2019/12/4 16:26:1", -4.88, 3.82, -48.80, 3.82, , 3.93, 39.06, 0.15
830000, "2019/12/4 16:26:6", -6.21, 3.79, -62.40, 3.78, , 3.91, 48.83, 0.19
834999, "2019/12/4 16:26:11", -4.88, 3.82, -48.70, 3.82, , 3.93, 34.18, 0.13
839999, "2019/12/4 16:26:16", -5.05, 3.82, -50.40, 3.81, , 3.93, 39.06, 0.15
845000, "2019/12/4 16:26:21", -6.30, 3.79, -62.60, 3.78, , 3.91, 48.83, 0.19
849999, "2019/12/4 16:26:26", -4.90, 3.82, -49.30, 3.82, , 3.93, 39.06, 0.15
854999, "2019/12/4 16:26:31", -5.16, 3.82, -51.00, 3.81, , 3.93, 39.06, 0.15
859999, "2019/12/4 16:26:36", -4.85, 3.83, -48.40, 3.82, , 3.93, 39.06, 0.15
864999, "2019/12/4 16:26:41", -5.16, 3.82, -49.50, 3.82, , 3.93, 39.06, 0.15
869999, "2019/12/4 16:26:46", -6.23, 3.79, -61.60, 3.78, , 3.91, 48.83, 0.19
874999, "2019/12/4 16:26:51", -4.91, 3.82, -48.90, 3.82, , 3.96, 34.18, 0.14
879998, "2019/12/4 16:26:56", -5.09, 3.82, -50.40, 3.81, , 3.93, 39.06, 0.15
885000, "2019/12/4 16:27:1", -4.85, 3.82, -48.70, 3.82, , 3.93, 34.18, 0.13
889999, "2019/12/4 16:27:6", -4.92, 3.82, -48.80, 3.82, , 3.93, 39.06, 0.15
894999, "2019/12/4 16:27:11", -6.23, 3.79, -61.90, 3.79, , 3.91, 48.83, 0.19
899999, "2019/12/4 16:27:16", -4.87, 3.82, -48.80, 3.82, , 3.93, 34.18, 0.13
904999, "2019/12/4 16:27:21", -5.09, 3.82, -50.50, 3.81, , 3.93, 39.06, 0.15
909999, "2019/12/4 16:27:26", -5.91, 3.79, -61.80, 3.78, , 3.91, 43.95, 0.17
914999, "2019/12/4 16:27:31", -4.91, 3.82, -48.50, 3.82, , 3.93, 34.18, 0.13
920000, "2019/12/4 16:27:36", -6.21, 3.79, -62.10, 3.78, , 3.91, 48.83, 0.19
924999, "2019/12/4 16:27:41", -4.86, 3.82, -48.50, 3.82, , 3.93, 39.06, 0.15
929999, "2019/12/4 16:27:46", -4.96, 3.82, -48.80, 3.82, , 3.93, 34.18, 0.13
934999, "2019/12/4 16:27:51", -6.17, 3.79, -61.60, 3.78, , 3.91, 48.83, 0.19
940000, "2019/12/4 16:27:56", -4.92, 3.82, -48.80, 3.82, , 3.93, 34.18, 0.13
945000, "2019/12/4 16:28:1", -5.08, 3.82, -50.20, 3.81, , 3.93, 39.06, 0.15
950000, "2019/12/4 16:28:6", -4.88, 3.83, -48.80, 3.82, , 3.93, 34.18, 0.13
954999, "2019/12/4 16:28:11", -4.90, 3.82, -48.90, 3.82, , 3.93, 34.18, 0.13
960000, "2019/12/4 16:28:16", -6.23, 3.78, -62.20, 3.78, , 3.91, 48.83, 0.19
964999, "2019/12/4 16:28:21", -4.86, 3.82, -49.60, 3.82, , 3.93, 34.18, 0.13
969999, "2019/12/4 16:28:26", -5.05, 3.82, -50.70, 3.81, , 3.93, 39.06, 0.15
974999, "2019/12/4 16:28:31", -4.85, 3.82, -48.40, 3.82, , 3.93, 34.18, 0.13
979999, "2019/12/4 16:28:36", -4.87, 3.82, -49.30, 3.82, , 3.93, 39.06, 0.15
984998, "2019/12/4 16:28:41", -6.30, 3.79, -61.90, 3.78, , 3.91, 43.95, 0.17
989999, "2019/12/4 16:28:46", -4.87, 3.82, -48.80, 3.82, , 3.93, 34.18, 0.13
994998, "2019/12/4 16:28:51", -5.07, 3.82, -50.70, 3.81, , 3.91, 39.06, 0.15
999999, "2019/12/4 16:28:56", -6.18, 3.79, -62.00, 3.79, , 3.91, 48.83, 0.19
1004999, "2019/12/4 16:29:1", -4.88, 3.82, -49.00, 3.82, , 3.93, 39.06, 0.15
1009999, "2019/12/4 16:29:6", -5.39, 3.81, -51.80, 3.81, , 3.93, 39.06, 0.15
1014999, "2019/12/4 16:29:11", -4.82, 3.82, -48.60, 3.82, , 3.93, 39.06, 0.15
1020000, "2019/12/4 16:29:16", -5.07, 3.82, -50.40, 3.81, , 3.91, 39.06, 0.15
1024999, "2019/12/4 16:29:21", -6.24, 3.79, -62.30, 3.78, , 3.91, 48.83, 0.19
1030000, "2019/12/4 16:29:26", -4.89, 3.83, -48.70, 3.82, , 3.93, 39.06, 0.15
1034999, "2019/12/4 16:29:31", -5.04, 3.82, -51.10, 3.81, , 3.93, 34.18, 0.13
1039998, "2019/12/4 16:29:36", -4.84, 3.82, -48.40, 3.82, , 3.93, 39.06, 0.15
1044999, "2019/12/4 16:29:41", -4.86, 3.82, -48.90, 3.82, , 3.93, 39.06, 0.15
1050000, "2019/12/4 16:29:46", -6.28, 3.78, -62.50, 3.78, , 3.91, 48.83, 0.19
1055000, "2019/12/4 16:29:51", -4.85, 3.82, -49.00, 3.82, , 3.93, 34.18, 0.13
1060000, "2019/12/4 16:29:56", -5.09, 3.82, -50.60, 3.81, , 3.93, 39.06, 0.15
1064998, "2019/12/4 16:30:1", -4.90, 3.82, -55.40, 3.81, , 3.91, 43.95, 0.17
1070000, "2019/12/4 16:30:6", -4.90, 3.82, -48.50, 3.82, , 3.91, 39.06, 0.15
1074999, "2019/12/4 16:30:11", -6.18, 3.78, -62.60, 3.78, , 3.88, 48.83, 0.19
1079999, "2019/12/4 16:30:16", -4.83, 3.82, -48.60, 3.82, , 3.93, 39.06, 0.15
1084999, "2019/12/4 16:30:21", -5.05, 3.82, -50.90, 3.81, , 3.91, 39.06, 0.15
1089998, "2019/12/4 16:30:26", -6.24, 3.79, -61.70, 3.78, , 3.91, 43.95, 0.17
1095000, "2019/12/4 16:30:31", -4.89, 3.82, -48.70, 3.82, , 3.93, 34.18, 0.13
1099999, "2019/12/4 16:30:36", -5.07, 3.82, -51.00, 3.81, , 3.91, 39.06, 0.15
1104999, "2019/12/4 16:30:41", -4.85, 3.82, -48.60, 3.82, , 3.93, 34.18, 0.13
1109999, "2019/12/4 16:30:46", -4.92, 3.82, -49.30, 3.82, , 3.93, 39.06, 0.15
1114999, "2019/12/4 16:30:51", -6.25, 3.78, -62.20, 3.78, , 3.91, 43.95, 0.17
1119998, "2019/12/4 16:30:56", -4.88, 3.82, -49.00, 3.82, , 3.93, 39.06, 0.15
1125000, "2019/12/4 16:31:1", -5.07, 3.82, -50.50, 3.81, , 3.91, 34.18, 0.13
1129999, "2019/12/4 16:31:6", -4.84, 3.82, -48.50, 3.82, , 3.93, 34.18, 0.13
1135000, "2019/12/4 16:31:11", -4.89, 3.82, -48.80, 3.82, , 3.91, 34.18, 0.13
1140000, "2019/12/4 16:31:16", -6.23, 3.78, -62.30, 3.78, , 3.91, 48.83, 0.19
1144998, "2019/12/4 16:31:22", -4.85, 3.82, -48.40, 3.82, , 3.93, 34.18, 0.13
1150000, "2019/12/4 16:31:27", -5.05, 3.82, -50.90, 3.81, , 3.91, 39.06, 0.15
1154999, "2019/12/4 16:31:32", -6.20, 3.78, -61.30, 3.78, , 3.91, 48.83, 0.19
1159999, "2019/12/4 16:31:37", -4.89, 3.83, -48.90, 3.82, , 3.96, 34.18, 0.14
1164998, "2019/12/4 16:31:42", -6.20, 3.78, -61.90, 3.77, , 3.91, 43.95, 0.17
1170000, "2019/12/4 16:31:47", -4.83, 3.82, -48.50, 3.82, , 3.91, 39.06, 0.15
1174999, "2019/12/4 16:31:52", -5.07, 3.82, -50.70, 3.81, , 3.91, 39.06, 0.15
1180000, "2019/12/4 16:31:57", -6.19, 3.78, -62.70, 3.78, , 3.91, 48.83, 0.19
1184999, "2019/12/4 16:32:2", -4.90, 3.82, -48.80, 3.82, , 3.93, 34.18, 0.13
1189999, "2019/12/4 16:32:7", -5.05, 3.82, -50.70, 3.81, , 3.93, 39.06, 0.15
1194999, "2019/12/4 16:32:12", -4.85, 3.82, -48.80, 3.82, , 3.93, 34.18, 0.13
1199998, "2019/12/4 16:32:17", -4.96, 3.82, -49.00, 3.82, , 3.93, 34.18, 0.13
1204999, "2019/12/4 16:32:22", -6.27, 3.78, -62.20, 3.78, , 3.88, 48.83, 0.19
1209999, "2019/12/4 16:32:27", -4.91, 3.82, -48.60, 3.82, , 3.91, 34.18, 0.13
1215000, "2019/12/4 16:32:32", -5.08, 3.82, -50.30, 3.81, , 3.91, 34.18, 0.13
1219999, "2019/12/4 16:32:37", -4.86, 3.82, -48.30, 3.82, , 3.93, 34.18, 0.13
1224998, "2019/12/4 16:32:42", -4.90, 3.82, -48.50, 3.82, , 3.93, 34.18, 0.13
1230000, "2019/12/4 16:32:47", -6.25, 3.78, -62.10, 3.78, , 3.91, 48.83, 0.19
1234999, "2019/12/4 16:32:52", -4.85, 3.82, -48.40, 3.82, , 3.91, 39.06, 0.15
1239999, "2019/12/4 16:32:57", -5.05, 3.82, -50.90, 3.81, , 3.93, 34.18, 0.13
1244999, "2019/12/4 16:33:2", -6.24, 3.78, -62.10, 3.78, , 3.91, 48.83, 0.19
1249999, "2019/12/4 16:33:7", -4.89, 3.82, -48.50, 3.82, , 3.91, 34.18, 0.13
1255000, "2019/12/4 16:33:12", -5.09, 3.82, -51.30, 3.81, , 3.93, 39.06, 0.15
1260000, "2019/12/4 16:33:17", -4.86, 3.82, -48.50, 3.82, , 3.91, 34.18, 0.13
1264999, "2019/12/4 16:33:22", -5.07, 3.82, -50.40, 3.81, , 3.91, 34.18, 0.13
1269999, "2019/12/4 16:33:27", -6.20, 3.78, -62.90, 3.78, , 3.91, 48.83, 0.19
1274999, "2019/12/4 16:33:32", -4.90, 3.82, -48.30, 3.82, , 3.93, 39.06, 0.15
1279998, "2019/12/4 16:33:37", -5.08, 3.82, -50.70, 3.81, , 3.91, 39.06, 0.15
1285000, "2019/12/4 16:33:42", -4.86, 3.82, -48.40, 3.82, , 3.91, 34.18, 0.13
1289999, "2019/12/4 16:33:47", -4.87, 3.82, -48.90, 3.82, , 3.93, 39.06, 0.15
1295000, "2019/12/4 16:33:52", -6.18, 3.78, -62.70, 3.78, , 3.91, 48.83, 0.19
1299999, "2019/12/4 16:33:57", -4.85, 3.82, -48.40, 3.82, , 3.93, 34.18, 0.13
1304999, "2019/12/4 16:34:2", -5.09, 3.81, -50.30, 3.81, , 3.93, 39.06, 0.15
1309999, "2019/12/4 16:34:7", -5.04, 3.80, -59.30, 3.80, , 3.91, 48.83, 0.19
1314999, "2019/12/4 16:34:12", -4.87, 3.82, -48.50, 3.82, , 3.93, 34.18, 0.13
